削	出现次数为28   	哈夫曼编码为001000000000001
脑	出现次数为54   	哈夫曼编码为00010100001010
袋	出现次数为24   	哈夫曼编码为1111000100011000
泊	出现次数为14   	哈夫曼编码为0010000001100100
柔	出现次数为28   	哈夫曼编码为001000000000010
拙	出现次数为8    	哈夫曼编码为01010010000110010
壕	出现次数为64   	哈夫曼编码为01010001010011
毙	出现次数为10   	哈夫曼编码为10100100001101000
岘	出现次数为16   	哈夫曼编码为0101000111011100
娶	出现次数为24   	哈夫曼编码为1111000100011001
吹	出现次数为54   	哈夫曼编码为00010100001011
兆	出现次数为86   	哈夫曼编码为10111100100001
旋	出现次数为44   	哈夫曼编码为110100111010011
趱	出现次数为24   	哈夫曼编码为1111000100011010
昏	出现次数为180  	哈夫曼编码为1101110010100
拴	出现次数为20   	哈夫曼编码为1010001111110100
锣	出现次数为20   	哈夫曼编码为1010001111110101
浆	出现次数为14   	哈夫曼编码为0010000001100101
迸	出现次数为28   	哈夫曼编码为001000000000011
扛	出现次数为6    	哈夫曼编码为111100010111011011
泣	出现次数为236  	哈夫曼编码为001100011000
贮	出现次数为20   	哈夫曼编码为1010001111110110
殒	出现次数为14   	哈夫曼编码为0010000001100110
巧	出现次数为38   	哈夫曼编码为100101011110110
僭	出现次数为32   	哈夫曼编码为010100011000111
晃	出现次数为384  	哈夫曼编码为111100000100
璜	出现次数为14   	哈夫曼编码为0010000001100111
郿	出现次数为50   	哈夫曼编码为111110010000010
库	出现次数为40   	哈夫曼编码为101000111100001
珍	出现次数为12   	哈夫曼编码为11110001010010010
凿	出现次数为26   	哈夫曼编码为000001001000000
睛	出现次数为20   	哈夫曼编码为1010001111110111
煮	出现次数为18   	哈夫曼编码为1000010000000010
慄	出现次数为2    	哈夫曼编码为0101001010110010100
箸	出现次数为14   	哈夫曼编码为0010000001101000
畏	出现次数为80   	哈夫曼编码为10100011100011
荼	出现次数为56   	哈夫曼编码为00011110101111
蘼	出现次数为2    	哈夫曼编码为0101001010110010101
牡	出现次数为8    	哈夫曼编码为01010010000110011
吁	出现次数为10   	哈夫曼编码为10100100001101001
窥	出现次数为46   	哈夫曼编码为111000001000001
伎	出现次数为12   	哈夫曼编码为11110001010010011
貂	出现次数为122  	哈夫曼编码为0011110111100
蝉	出现次数为144  	哈夫曼编码为1000000111011
佳	出现次数为34   	哈夫曼编码为011001110001010
伸	出现次数为22   	哈夫曼编码为1101010000010100
肺	出现次数为18   	哈夫曼编码为1000010000000011
腑	出现次数为20   	哈夫曼编码为1010001111111000
训	出现次数为32   	哈夫曼编码为010100011001000
优	出现次数为88   	哈夫曼编码为11010010111111
愁	出现次数为54   	哈夫曼编码为00010100001100
泉	出现次数为140  	哈夫曼编码为0111001100011
涌	出现次数为44   	哈夫曼编码为110100111010100
累	出现次数为158  	哈夫曼编码为1010000010110
卵	出现次数为20   	哈夫曼编码为1010001111111001
嫁	出现次数为58   	哈夫曼编码为00101100010101
谍	出现次数为2    	哈夫曼编码为0101001010110010110
肴	出现次数为2    	哈夫曼编码为0101001010110010111
馔	出现次数为4    	哈夫曼编码为010100100110011110
迓	出现次数为2    	哈夫曼编码为0101001010110011000
殷	出现次数为56   	哈夫曼编码为00011110110000
勤	出现次数为52   	哈夫曼编码为00000011101111
妆	出现次数为30   	哈夫曼编码为001101111101000
佯	出现次数为76   	哈夫曼编码为10010101110000
央	出现次数为48   	哈夫曼编码为111100001110011
靠	出现次数为20   	哈夫曼编码为1010001111111010
哩	出现次数为2    	哈夫曼编码为0101001010110011001
妨	出现次数为42   	哈夫曼编码为101101010011101
频	出现次数为18   	哈夫曼编码为1000010000000100
波	出现次数为70   	哈夫曼编码为01110011010010
趁	出现次数为26   	哈夫曼编码为000001001000001
帏	出现次数为6    	哈夫曼编码为111100010111011100
幔	出现次数为16   	哈夫曼编码为0101000111011101
午	出现次数为62   	哈夫曼编码为01000111111101
巍	出现次数为24   	哈夫曼编码为1111000100011011
觞	出现次数为8    	哈夫曼编码为01010010000110100
舜	出现次数为34   	哈夫曼编码为011001110001011
尧	出现次数为22   	哈夫曼编码为1101010000010101
禹	出现次数为34   	哈夫曼编码为011001110001100
勋	出现次数为52   	哈夫曼编码为00000011110000
供	出现次数为38   	哈夫曼编码为100101011110111
坊	出现次数为2    	哈夫曼编码为0101001010110011010
栊	出现次数为2    	哈夫曼编码为0101001010110011011
笙	出现次数为4    	哈夫曼编码为010100100110011111
簧	出现次数为2    	哈夫曼编码为0101001010110011100
缭	出现次数为2    	哈夫曼编码为0101001010110011101
昭	出现次数为748  	哈夫曼编码为11100011011
彻	出现次数为16   	哈夫曼编码为0101000111011110
莲	出现次数为2    	哈夫曼编码为0101001010110011110
稳	出现次数为40   	哈夫曼编码为101000111100010
暖	出现次数为18   	哈夫曼编码为1000010000000101
黛	出现次数为2    	哈夫曼编码为0101001010110011111
脸	出现次数为10   	哈夫曼编码为10100100001101010
肠	出现次数为18   	哈夫曼编码为1000010000000110
榆	出现次数为4    	哈夫曼编码为010100100110100000
买	出现次数为52   	哈夫曼编码为00000011110001
丽	出现次数为18   	哈夫曼编码为1000010000000111
唱	出现次数为4    	哈夫曼编码为010100100110100001
板	出现次数为18   	哈夫曼编码为1000010000001000
低	出现次数为76   	哈夫曼编码为10010101110001
讴	出现次数为4    	哈夫曼编码为010100100110100010
樱	出现次数为2    	哈夫曼编码为0101001010110100000
绛	出现次数为8    	哈夫曼编码为01010010000110101
喷	出现次数为12   	哈夫曼编码为11110001010010100
吐	出现次数为58   	哈夫曼编码为00101100010110
衠	出现次数为2    	哈夫曼编码为0101001010110100001
惠	出现次数为50   	哈夫曼编码为111110010000011
浅	出现次数为68   	哈夫曼编码为01100110011101
毡	出现次数为18   	哈夫曼编码为1000010000001001
襟	出现次数为26   	哈夫曼编码为000001001000010
怪	出现次数为78   	哈夫曼编码为10011111001010
昨	出现次数为132  	哈夫曼编码为0101111010000
奁	出现次数为6    	哈夫曼编码为111100010111011101
音	出现次数为74   	哈夫曼编码为10001110101010
耗	出现次数为12   	哈夫曼编码为11110001010010101
梳	出现次数为2    	哈夫曼编码为0101001010110100010
蹙	出现次数为4    	哈夫曼编码为010100100110100011
做	出现次数为74   	哈夫曼编码为10001110101011
态	出现次数为8    	哈夫曼编码为01010010000110110
拭	出现次数为10   	哈夫曼编码为10100100001101011
怏	出现次数为64   	哈夫曼编码为01010001010100
染	出现次数为38   	哈夫曼编码为100101011111000
朦	出现次数为4    	哈夫曼编码为010100100110100100
胧	出现次数为4    	哈夫曼编码为010100100110100101
恍	出现次数为24   	哈夫曼编码为1111000100011100
惚	出现次数为20   	哈夫曼编码为1010001111111011
记	出现次数为72   	哈夫曼编码为10000010001000
栏	出现次数为18   	哈夫曼编码为1000010000001010
拂	出现次数为42   	哈夫曼编码为101101010011110
箕	出现次数为48   	哈夫曼编码为111100001110100
帚	出现次数为6    	哈夫曼编码为111100010111011110
诀	出现次数为6    	哈夫曼编码为111100010111011111
荷	出现次数为32   	哈夫曼编码为010100011001001
愉	出现次数为2    	哈夫曼编码为0101001010110100011
闺	出现次数为2    	哈夫曼编码为0101001010110100100
羞	出现次数为84   	哈夫曼编码为10110101000110
惭	出现次数为66   	哈夫曼编码为01011110111010
搂	出现次数为2    	哈夫曼编码为0101001010110100101
偎	出现次数为6    	哈夫曼编码为111100010111100000
抢	出现次数为72   	哈夫曼编码为10000010001001
肥	出现次数为14   	哈夫曼编码为0010000001101001
胸	出现次数为66   	哈夫曼编码为01011110111011
膛	出现次数为6    	哈夫曼编码为111100010111100001
贾	出现次数为242  	哈夫曼编码为001111000101
诩	出现次数为178  	哈夫曼编码为1101100101001
缨	出现次数为24   	哈夫曼编码为1111000100011101
蒋	出现次数为244  	哈夫曼编码为001111011011
壁	出现次数为136  	哈夫曼编码为0110011000100
噬	出现次数为4    	哈夫曼编码为010100100110100110
慎	出现次数为44   	哈夫曼编码为110100111010101
裙	出现次数为4    	哈夫曼编码为010100100110100111
凯	出现次数为54   	哈夫曼编码为00010100001101
缓	出现次数为120  	哈夫曼编码为0011011101000
晤	出现次数为6    	哈夫曼编码为111100010111100010
跌	出现次数为40   	哈夫曼编码为101000111100011
挽	出现次数为38   	哈夫曼编码为100101011111001
述	出现次数为28   	哈夫曼编码为001000000000100
迈	出现次数为22   	哈夫曼编码为1101010000010110
惹	出现次数为24   	哈夫曼编码为1111000100011110
芳	出现次数为206  	哈夫曼编码为1111111110100
笔	出现次数为90   	哈夫曼编码为11011100101111
臭	出现次数为20   	哈夫曼编码为1010001111111100
诺	出现次数为106  	哈夫曼编码为0001000010010
瑞	出现次数为30   	哈夫曼编码为001101111101001
痊	出现次数为32   	哈夫曼编码为010100011001010
禅	出现次数为122  	哈夫曼编码为0011110111101
罩	出现次数为12   	哈夫曼编码为11110001010010110
颤	出现次数为12   	哈夫曼编码为11110001010010111
欢	出现次数为58   	哈夫曼编码为00101100010111
轮	出现次数为98   	哈夫曼编码为11110110010000
辇	出现次数为30   	哈夫曼编码为001101111101010
卜	出现次数为76   	哈夫曼编码为10010101110010
晨	出现次数为20   	哈夫曼编码为1010001111111101
谒	出现次数为40   	哈夫曼编码为101000111100100
掖	出现次数为6    	哈夫曼编码为111100010111100011
衷	出现次数为12   	哈夫曼编码为11110001010011000
衢	出现次数为10   	哈夫曼编码为10100100001101100
脐	出现次数为2    	哈夫曼编码为0101001010110100110
膏	出现次数为10   	哈夫曼编码为10100100001101101
蓄	出现次数为16   	哈夫曼编码为0101000111011111
绮	出现次数为8    	哈夫曼编码为01010010000110111
皿	出现次数为8    	哈夫曼编码为01010010000111000
庆	出现次数为86   	哈夫曼编码为10111100100010
骇	出现次数为42   	哈夫曼编码为101101010011111
黥	出现次数为4    	哈夫曼编码为010100100110101000
刖	出现次数为2    	哈夫曼编码为0101001010110100111
赎	出现次数为14   	哈夫曼编码为0010000001101010
辜	出现次数为8    	哈夫曼编码为01010010000111001
喈	出现次数为2    	哈夫曼编码为0101001010110101000
逸	出现次数为32   	哈夫曼编码为010100011001011
佞	出现次数为26   	哈夫曼编码为000001001000011
讪	出现次数为2    	哈夫曼编码为0101001010110101001
肆	出现次数为12   	哈夫曼编码为11110001010011001
葛	出现次数为716  	哈夫曼编码为11011001011
隆	出现次数为68   	哈夫曼编码为01100110011110
洗	出现次数为22   	哈夫曼编码为1101010000010111
挠	出现次数为6    	哈夫曼编码为111100010111100100
激	出现次数为54   	哈夫曼编码为00010100001110
填	出现次数为44   	哈夫曼编码为110100111010110
苟	出现次数为32   	哈夫曼编码为010100011001100
努	出现次数为26   	哈夫曼编码为000001001000100
馗	出现次数为8    	哈夫曼编码为01010010000111010
胪	出现次数为4    	哈夫曼编码为010100100110101001
奂	出现次数为40   	哈夫曼编码为101000111100101
颀	出现次数为18   	哈夫曼编码为1000010000001011
徘	出现次数为8    	哈夫曼编码为01010010000111011
徊	出现次数为8    	哈夫曼编码为01010010000111100
弥	出现次数为16   	哈夫曼编码为0101000111100000
亘	出现次数为2    	哈夫曼编码为0101001010110101010
霄	出现次数为14   	哈夫曼编码为0010000001101011
魄	出现次数为12   	哈夫曼编码为11110001010011010
魁	出现次数为14   	哈夫曼编码为0010000001101100
赚	出现次数为82   	哈夫曼编码为10101111111100
衔	出现次数为22   	哈夫曼编码为1101010000011000
品	出现次数为14   	哈夫曼编码为0010000001101101
皮	出现次数为50   	哈夫曼编码为111110010000100
雕	出现次数为38   	哈夫曼编码为100101011111010
凑	出现次数为8    	哈夫曼编码为01010010000111101
椁	出现次数为14   	哈夫曼编码为0010000001101110
霹	出现次数为10   	哈夫曼编码为10100100001101110
雳	出现次数为10   	哈夫曼编码为10100100001101111
晴	出现次数为20   	哈夫曼编码为1010001111111110
邵	出现次数为20   	哈夫曼编码为1010001111111111
盩	出现次数为2    	哈夫曼编码为0101001010110101011
厔	出现次数为2    	哈夫曼编码为0101001010110101100
峻	出现次数为130  	哈夫曼编码为0101100010010
忻	出现次数为30   	哈夫曼编码为001101111101011
联	出现次数为16   	哈夫曼编码为0101000111100001
骏	出现次数为20   	哈夫曼编码为1010010000000000
搠	出现次数为38   	哈夫曼编码为100101011111011
舒	出现次数为50   	哈夫曼编码为111110010000101
隘	出现次数为150  	哈夫曼编码为1001001100100
僮	出现次数为18   	哈夫曼编码为1000010000001100
阑	出现次数为4    	哈夫曼编码为010100100110101010
吓	出现次数为6    	哈夫曼编码为111100010111100101
俯	出现次数为26   	哈夫曼编码为000001001000101
彧	出现次数为152  	哈夫曼编码为1001010110001
绲	出现次数为2    	哈夫曼编码为0101001010110101101
访	出现次数为56   	哈夫曼编码为00011110110001
陋	出现次数为14   	哈夫曼编码为0010000001101111
聘	出现次数为94   	哈夫曼编码为11100100101110
晔	出现次数为94   	哈夫曼编码为11100100101111
虔	出现次数为54   	哈夫曼编码为00010100001111
邱	出现次数为2    	哈夫曼编码为0101001010110101110
玠	出现次数为26   	哈夫曼编码为000001001000110
韦	出现次数为184  	哈夫曼编码为1101111110110
涧	出现次数为32   	哈夫曼编码为010100011001101
梧	出现次数为6    	哈夫曼编码为111100010111100110
骋	出现次数为16   	哈夫曼编码为0101000111100010
岌	出现次数为4    	哈夫曼编码为010100100110101011
袄	出现次数为6    	哈夫曼编码为111100010111100111
瑯	出现次数为4    	哈夫曼编码为010100100110101100
琊	出现次数为40   	哈夫曼编码为101000111100110
闿	出现次数为98   	哈夫曼编码为11110110010001
僧	出现次数为24   	哈夫曼编码为1111000100011111
廊	出现次数为22   	哈夫曼编码为1101010000011001
湿	出现次数为36   	哈夫曼编码为100000100100101
们	出现次数为20   	哈夫曼编码为1010010000000001
勉	出现次数为38   	哈夫曼编码为100101011111100
辎	出现次数为40   	哈夫曼编码为101000111100111
厕	出现次数为6    	哈夫曼编码为111100010111101000
阖	出现次数为4    	哈夫曼编码为010100100110101101
循	出现次数为38   	哈夫曼编码为100101011111101
鄄	出现次数为12   	哈夫曼编码为11110001010011011
摘	出现次数为12   	哈夫曼编码为11110001010011100
剜	出现次数为6    	哈夫曼编码为111100010111101001
墓	出现次数为48   	哈夫曼编码为111100001110101
穿	出现次数为150  	哈夫曼编码为1001001100101
缟	出现次数为8    	哈夫曼编码为01010010000111110
濮	出现次数为48   	哈夫曼编码为111100001110110
朐	出现次数为2    	哈夫曼编码为0101001010110101111
糜	出现次数为290  	哈夫曼编码为100001000101
竺	出现次数为160  	哈夫曼编码为1010001101000
搬	出现次数为70   	哈夫曼编码为01110011010011
楷	出现次数为46   	哈夫曼编码为111000001000010
阜	出现次数为112  	哈夫曼编码为0001111010000
宙	出现次数为20   	哈夫曼编码为1010010000000010
膺	出现次数为24   	哈夫曼编码为1111000100100000
阍	出现次数为2    	哈夫曼编码为0101001010110110000
炜	出现次数为6    	哈夫曼编码为111100010111101010
宾	出现次数为98   	哈夫曼编码为11111000000000
亥	出现次数为30   	哈夫曼编码为001101111101100
米	出现次数为86   	哈夫曼编码为10111100100011
倍	出现次数为74   	哈夫曼编码为10001110101100
添	出现次数为62   	哈夫曼编码为01000111111110
莱	出现次数为16   	哈夫曼编码为0101000111100011
粟	出现次数为16   	哈夫曼编码为0101000111100100
修	出现次数为300  	哈夫曼编码为100100100011
拈	出现次数为70   	哈夫曼编码为01110011010100
札	出现次数为16   	哈夫曼编码为0101000111100101
鄙	出现次数为24   	哈夫曼编码为1111000100100001
谊	出现次数为18   	哈夫曼编码为1000010000001101
敛	出现次数为12   	哈夫曼编码为11110001010011101
繇	出现次数为112  	哈夫曼编码为0001111010001
酬	出现次数为34   	哈夫曼编码为011001110001101
替	出现次数为54   	哈夫曼编码为00011000001000
掎	出现次数为28   	哈夫曼编码为001000000000101
潮	出现次数为14   	哈夫曼编码为0010000001110000
衙	出现次数为28   	哈夫曼编码为001000000000110
豁	出现次数为2    	哈夫曼编码为0101001010110110001
愕	出现次数为30   	哈夫曼编码为001101111101101
扰	出现次数为32   	哈夫曼编码为010100011001110
拆	出现次数为146  	哈夫曼编码为1000011101011
孽	出现次数为8    	哈夫曼编码为01010010000111111
踞	出现次数为24   	哈夫曼编码为1111000100100010
讥	出现次数为6    	哈夫曼编码为111100010111101011
讽	出现次数为6    	哈夫曼编码为111100010111101100
竭	出现次数为64   	哈夫曼编码为01010001010101
庞	出现次数为484  	哈夫曼编码为00111100000
亟	出现次数为2    	哈夫曼编码为0101001010110110010
颠	出现次数为20   	哈夫曼编码为1010010000000011
枯	出现次数为32   	哈夫曼编码为010100011001111
瞑	出现次数为14   	哈夫曼编码为0010000001110001
葺	出现次数为4    	哈夫曼编码为010100100110101110
赖	出现次数为94   	哈夫曼编码为11100110010000
滕	出现次数为16   	哈夫曼编码为0101000111100110
薛	出现次数为56   	哈夫曼编码为00011110110010
兰	出现次数为88   	哈夫曼编码为11010011100000
雁	出现次数为22   	哈夫曼编码为1101010000011010
郝	出现次数为90   	哈夫曼编码为11011101011100
魏	出现次数为2416 	哈夫曼编码为100100111
宋	出现次数为86   	哈夫曼编码为10111110000100
宪	出现次数为66   	哈夫曼编码为01011110111100
梆	出现次数为12   	哈夫曼编码为11110001010011110
劲	出现次数为20   	哈夫曼编码为1010010000000100
穗	出现次数为2    	哈夫曼编码为0101001010110110011
纬	出现次数为8    	哈夫曼编码为01010010001000000
吊	出现次数为110  	哈夫曼编码为0001100110110
赢	出现次数为26   	哈夫曼编码为000001001000111
壳	出现次数为6    	哈夫曼编码为111100010111101101
轰	出现次数为4    	哈夫曼编码为010100100110101111
巷	出现次数为10   	哈夫曼编码为10100100001110000
柴	出现次数为132  	哈夫曼编码为0101111010001
胯	出现次数为4    	哈夫曼编码为010100100110110000
肢	出现次数为6    	哈夫曼编码为111100010111101110
蝗	出现次数为12   	哈夫曼编码为11110001010011111
虫	出现次数为10   	哈夫曼编码为10100100001110001
禾	出现次数为10   	哈夫曼编码为10100100001110010
稻	出现次数为6    	哈夫曼编码为111100010111101111
斛	出现次数为34   	哈夫曼编码为011001110001110
诲	出现次数为20   	哈夫曼编码为1010010000000101
祐	出现次数为2    	哈夫曼编码为0101001010110110100
幕	出现次数为38   	哈夫曼编码为100101011111110
奠	出现次数为20   	哈夫曼编码为1010010000000110
狐	出现次数为22   	哈夫曼编码为1101010000011011
硬	出现次数为18   	哈夫曼编码为1000010000001110
陂	出现次数为14   	哈夫曼编码为0010000001110010
坑	出现次数为80   	哈夫曼编码为10100011100100
钩	出现次数为16   	哈夫曼编码为0101000111100111
褚	出现次数为310  	哈夫曼编码为100111100001
耕	出现次数为32   	哈夫曼编码为010100011010000
掳	出现次数为32   	哈夫曼编码为010100011010001
贽	出现次数为4    	哈夫曼编码为010100100110110001
麦	出现次数为92   	哈夫曼编码为11011111111101
堤	出现次数为18   	哈夫曼编码为1000010000001111
诡	出现次数为70   	哈夫曼编码为01110011010101
竹	出现次数为104  	哈夫曼编码为0000001101110
滨	出现次数为32   	哈夫曼编码为010100011010010
忒	出现次数为10   	哈夫曼编码为10100100001110011
压	出现次数为46   	哈夫曼编码为111000001000011
瞋	出现次数为4    	哈夫曼编码为010100100110110010
叶	出现次数为42   	哈夫曼编码为101101100100000
陪	出现次数为12   	哈夫曼编码为11110001010100000
劣	出现次数为16   	哈夫曼编码为0101000111101000
嫌	出现次数为20   	哈夫曼编码为1010010000000111
狭	出现次数为46   	哈夫曼编码为111000001000100
需	出现次数为10   	哈夫曼编码为10100100001110100
讶	出现次数为32   	哈夫曼编码为010100011010011
粪	出现次数为10   	哈夫曼编码为10100100001110101
汁	出现次数为4    	哈夫曼编码为010100100110110011
暹	出现次数为62   	哈夫曼编码为01000111111111
嫔	出现次数为2    	哈夫曼编码为0101001010110110101
獭	出现次数为2    	哈夫曼编码为0101001010110110110
盾	出现次数为2    	哈夫曼编码为0101001010110110111
殄	出现次数为16   	哈夫曼编码为0101000111101001
馑	出现次数为4    	哈夫曼编码为010100100110110100
兢	出现次数为2    	哈夫曼编码为0101001010110111000
瓯	出现次数为4    	哈夫曼编码为010100100110110101
肝	出现次数为42   	哈夫曼编码为101101100100001
剩	出现次数为38   	哈夫曼编码为100101011111111
茫	出现次数为20   	哈夫曼编码为1010010000001000
黍	出现次数为4    	哈夫曼编码为010100100110110110
苞	出现次数为322  	哈夫曼编码为101001001110
戒	出现次数为52   	哈夫曼编码为00000011110010
维	出现次数为1108 	哈夫曼编码为0110101011
腐	出现次数为20   	哈夫曼编码为1010010000001001
朽	出现次数为20   	哈夫曼编码为1010010000001010
琦	出现次数为158  	哈夫曼编码为1010000010111
撄	出现次数为2    	哈夫曼编码为0101001010110111001
袖	出现次数为74   	哈夫曼编码为10001110101101
映	出现次数为10   	哈夫曼编码为10100100001110110
巫	出现次数为20   	哈夫曼编码为1010010000001011
郦	出现次数为34   	哈夫曼编码为011001110001111
抗	出现次数为80   	哈夫曼编码为10100011100101
羿	出现次数为4    	哈夫曼编码为010100100110110111
恃	出现次数为74   	哈夫曼编码为10001110101110
敦	出现次数为20   	哈夫曼编码为1010010000001100
场	出现次数为94   	哈夫曼编码为11100110010001
涣	出现次数为20   	哈夫曼编码为1010010000001101
贪	出现次数为36   	哈夫曼编码为100000100100110
饵	出现次数为18   	哈夫曼编码为1000010000010000
祈	出现次数为30   	哈夫曼编码为001101111101110
祷	出现次数为26   	哈夫曼编码为000001001001000
銮	出现次数为28   	哈夫曼编码为001000000000111
舆	出现次数为40   	哈夫曼编码为101000111101000
揭	出现次数为10   	哈夫曼编码为10100100001110111
哄	出现次数为8    	哈夫曼编码为01010010001000001
骅	出现次数为2    	哈夫曼编码为0101001010110111010
骝	出现次数为2    	哈夫曼编码为0101001010110111011
跸	出现次数为6    	哈夫曼编码为111100010111110000
煨	出现次数为8    	哈夫曼编码为01010010001000010
膳	出现次数为14   	哈夫曼编码为0010000001110011
刚	出现次数为74   	哈夫曼编码为10001110101111
抛	出现次数为32   	哈夫曼编码为010100011010100
啸	出现次数为12   	哈夫曼编码为11110001010100001
渭	出现次数为132  	哈夫曼编码为0101111010010
件	出现次数为34   	哈夫曼编码为011001110010000
疆	出现次数为60   	哈夫曼编码为00110111100000
绳	出现次数为34   	哈夫曼编码为011001110010001
绢	出现次数为42   	哈夫曼编码为101101100100010
包	出现次数为42   	哈夫曼编码为101101100100011
缆	出现次数为6    	哈夫曼编码为111100010111110001
粗	出现次数为16   	哈夫曼编码为0101000111101010
粝	出现次数为2    	哈夫曼编码为0101001010110111100
茅	出现次数为54   	哈夫曼编码为00011000001001
篱	出现次数为10   	哈夫曼编码为10100100001111000
触	出现次数为62   	哈夫曼编码为01001010000000
殴	出现次数为2    	哈夫曼编码为0101001010110111101
医	出现次数为108  	哈夫曼编码为0001001001101
刻	出现次数为56   	哈夫曼编码为00011110110011
锥	出现次数为14   	哈夫曼编码为0010000001110100
莩	出现次数为2    	哈夫曼编码为0101001010110111110
轵	出现次数为2    	哈夫曼编码为0101001010110111111
芜	出现次数为6    	哈夫曼编码为111100010111110010
蒿	出现次数为2    	哈夫曼编码为0101001010111000000
剥	出现次数为14   	哈夫曼编码为0010000001110101
砀	出现次数为12   	哈夫曼编码为11110001010100010
雅	出现次数为48   	哈夫曼编码为111100001110111
凋	出现次数为6    	哈夫曼编码为111100010111110011
怬	出现次数为2    	哈夫曼编码为0101001010111000001
晋	出现次数为164  	哈夫曼编码为1010111111000
慓	出现次数为2    	哈夫曼编码为0101001010111000010
哙	出现次数为4    	哈夫曼编码为010100100110111000
腴	出现次数为2    	哈夫曼编码为0101001010111000011
淡	出现次数为6    	哈夫曼编码为111100010111110100
觐	出现次数为6    	哈夫曼编码为111100010111110101
爪	出现次数为22   	哈夫曼编码为1101010000011100
鸟	出现次数为34   	哈夫曼编码为011001110010010
介	出现次数为20   	哈夫曼编码为1010010000001110
殊	出现次数为22   	哈夫曼编码为1101010000011101
厌	出现次数为14   	哈夫曼编码为0010000001110110
艾	出现次数为622  	哈夫曼编码为10011110001
艰	出现次数为32   	哈夫曼编码为010100011010101
扮	出现次数为52   	哈夫曼编码为00000011110011
罕	出现次数为22   	哈夫曼编码为1101010000011110
喟	出现次数为6    	哈夫曼编码为111100010111110110
碍	出现次数为26   	哈夫曼编码为000001001001001
挞	出现次数为18   	哈夫曼编码为1000010000010001
编	出现次数为4    	哈夫曼编码为010100100110111001
占	出现次数为92   	哈夫曼编码为11011111111110
尖	出现次数为28   	哈夫曼编码为001000000001000
逞	出现次数为40   	哈夫曼编码为101000111101001
帮	出现次数为6    	哈夫曼编码为111100010111110111
觥	出现次数为8    	哈夫曼编码为01010010001000011
该	出现次数为14   	哈夫曼编码为0010000001110111
唬	出现次数为4    	哈夫曼编码为010100100110111010
澄	出现次数为4    	哈夫曼编码为010100100110111011
醒	出现次数为68   	哈夫曼编码为01100110011111
绰	出现次数为62   	哈夫曼编码为01001010000001
眷	出现次数为28   	哈夫曼编码为001000000001001
嫂	出现次数为156  	哈夫曼编码为1001111011001
缝	出现次数为18   	哈夫曼编码为1000010000010010
麋	出现次数为2    	哈夫曼编码为0101001010111000100
庐	出现次数为60   	哈夫曼编码为00110111100001
泾	出现次数为8    	哈夫曼编码为01010010001000100
鄣	出现次数为2    	哈夫曼编码为0101001010111000101
衡	出现次数为150  	哈夫曼编码为1001001101110
历	出现次数为70   	哈夫曼编码为01110011010110
姿	出现次数为14   	哈夫曼编码为0010000001111000
瑾	出现次数为288  	哈夫曼编码为100000011001
昆	出现次数为10   	哈夫曼编码为10100100001111001
谐	出现次数为22   	哈夫曼编码为1101010000011111
纮	出现次数为28   	哈夫曼编码为001000000001010
邸	出现次数为6    	哈夫曼编码为111100010111111000
滩	出现次数为10   	哈夫曼编码为10100100001111010
奕	出现次数为6    	哈夫曼编码为111100010111111001
洋	出现次数为2    	哈夫曼编码为0101001010111000110
笮	出现次数为10   	哈夫曼编码为10100100001111011
栅	出现次数为96   	哈夫曼编码为11110000101010
渗	出现次数为2    	哈夫曼编码为0101001010111000111
逶	出现次数为2    	哈夫曼编码为0101001010111001000
迤	出现次数为50   	哈夫曼编码为111110010000110
松	出现次数为322  	哈夫曼编码为101001001111
秣	出现次数为20   	哈夫曼编码为1010010000001111
丢	出现次数为14   	哈夫曼编码为0010000001111001
霎	出现次数为20   	哈夫曼编码为1010010000010000
疮	出现次数为90   	哈夫曼编码为11011101011101
辑	出现次数为20   	哈夫曼编码为1010010000010001
谙	出现次数为14   	哈夫曼编码为0010000001111010
芦	出现次数为54   	哈夫曼编码为00011001101110
苇	出现次数为26   	哈夫曼编码为000001001001010
绊	出现次数为18   	哈夫曼编码为1000010000010011
蠢	出现次数为2    	哈夫曼编码为0101001010111001001
恤	出现次数为42   	哈夫曼编码为101101100100100
颂	出现次数为14   	哈夫曼编码为0010000001111011
枫	出现次数为2    	哈夫曼编码为0101001010111001010
阊	出现次数为6    	哈夫曼编码为111100010111111010
裨	出现次数为32   	哈夫曼编码为010100011010110
钉	出现次数为24   	哈夫曼编码为1111000100100011
杭	出现次数为6    	哈夫曼编码为111100010111111011
姚	出现次数为4    	哈夫曼编码为010100100110111100
浙	出现次数为2    	哈夫曼编码为0101001010111001011
鏖	出现次数为28   	哈夫曼编码为001000000001011
查	出现次数为8    	哈夫曼编码为01010010001000101
燃	出现次数为6    	哈夫曼编码为111100010111111100
隅	出现次数为6    	哈夫曼编码为111100010111111101
胀	出现次数为2    	哈夫曼编码为0101001010111001100
佗	出现次数为96   	哈夫曼编码为11110000101011
鹤	出现次数为56   	哈夫曼编码为00011110110100
蕤	出现次数为12   	哈夫曼编码为11110001010100011
芬	出现次数为2    	哈夫曼编码为0101001010111001101
蛟	出现次数为12   	哈夫曼编码为11110001010100100
淯	出现次数为4    	哈夫曼编码为010100100110111101
胤	出现次数为66   	哈夫曼编码为01011110111101
抽	出现次数为4    	哈夫曼编码为010100100110111110
稚	出现次数为4    	哈夫曼编码为010100100110111111
